scenarioPath,scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,multigauge
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2017,2017-11-18,2017-11-19,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2017,2017-12-03,2017-12-03,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF1,2018,2019-03-30,2019-04-01,3,3,
hydrographs\base\base,base,421011,Marthaguy Creek,SF2,2015,2015-11-06,2015-11-06,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF2,2016,2016-09-01,2016-09-04,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,SF2,2016,2016-11-23,2017-02-14,84,84,
hydrographs\base\base,base,421011,Marthaguy Creek,SF2,2017,2017-10-02,2017-10-14,13,13,
hydrographs\base\base,base,421011,Marthaguy Creek,SF2,2017,2017-11-18,2017-11-19,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,SF2,2017,2017-12-03,2017-12-03,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF2,2018,2019-03-30,2019-04-01,3,3,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2014,2015-05-01,2015-05-02,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2014,2015-06-26,2015-06-30,5,5,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2015,2015-07-01,2015-07-23,23,23,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2015,2015-07-26,2015-08-19,25,25,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2015,2015-08-24,2015-08-24,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2015,2015-11-06,2015-11-06,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2015,2016-06-09,2016-06-30,22,22,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2016,2016-07-01,2017-02-14,229,229,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2017,2017-10-02,2017-10-14,13,13,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2017,2017-11-18,2017-11-19,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2017,2017-12-03,2017-12-03,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,SF3,2018,2019-03-30,2019-04-01,3,3,
hydrographs\base\base,base,421011,Marthaguy Creek,LF1,2014,2015-06-29,2015-06-30,2,2,
hydrographs\base\base,base,421011,Marthaguy Creek,LF1,2015,2015-07-01,2015-07-01,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,LF1,2015,2016-06-17,2016-06-30,14,14,
hydrographs\base\base,base,421011,Marthaguy Creek,LF1,2016,2016-07-01,2016-07-12,12,12,
hydrographs\base\base,base,421011,Marthaguy Creek,LF1,2016,2016-07-24,2016-08-27,35,35,
hydrographs\base\base,base,421011,Marthaguy Creek,LF1,2016,2016-09-04,2016-11-23,81,81,
hydrographs\base\base,base,421011,Marthaguy Creek,LF2,2016,2016-10-01,2016-11-23,54,54,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS3,2015,2016-06-26,2016-06-30,5,5,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS3,2016,2016-07-01,2016-07-01,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS3,2016,2016-08-07,2016-08-10,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS3,2016,2016-09-08,2016-10-29,52,52,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS4,2015,2016-06-26,2016-06-30,5,5,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS4,2016,2016-07-01,2016-07-01,1,1,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS4,2016,2016-08-07,2016-08-10,4,4,
hydrographs\base\base,base,421011,Marthaguy Creek,OB/WS4,2016,2016-09-08,2016-10-29,52,52,
hydrographs\base\base,base,412005,Merrimajeel Creek,OB2,2016,2016-10-01,2016-12-23,84,84,
hydrographs\base\base,base,412005,Merrimajeel Creek,OB3_S,2016,2016-11-18,2016-12-13,26,26,
hydrographs\base\base,base,412005,Merrimajeel Creek,OB3_P,2016,2016-11-18,2016-12-13,26,26,
hydrographs\base\base,base,412005,Muggabah Creek,OB2,2016,2016-08-20,2016-12-23,126,126,
hydrographs\base\base,base,412005,Muggabah Creek,OB3_S,2016,2016-11-18,2016-12-13,26,26,
hydrographs\base\base,base,412005,Muggabah Creek,OB3_P,2016,2016-11-18,2016-12-13,26,26,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_a,2014,2015-01-02,2015-06-30,180,180,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_a,2015,2015-07-01,2016-06-30,366,366,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_a,2016,2016-07-01,2017-03-13,256,256,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_a,2016,2017-03-16,2017-06-30,107,107,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_a,2017,2017-07-01,2018-06-30,365,365,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_a,2018,2018-07-01,2019-06-30,365,365,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_a,2019,2019-07-01,2019-12-31,184,184,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_b,2014,2015-01-02,2015-06-30,180,180,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_b,2015,2015-07-01,2016-06-30,366,366,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_b,2016,2016-07-01,2017-03-13,256,256,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_b,2016,2017-03-16,2017-06-30,107,107,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_b,2017,2017-07-01,2018-06-30,365,365,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_b,2018,2018-07-01,2019-06-30,365,365,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),VF_b,2019,2019-07-01,2019-12-31,184,184,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2014,2015-01-02,2015-01-05,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2014,2015-01-07,2015-03-10,63,63,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2014,2015-03-16,2015-05-01,47,47,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2015-07-21,2015-07-26,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2015-08-06,2015-11-20,107,107,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2015-11-22,2016-01-13,53,53,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-01-16,2016-02-17,33,33,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-02-24,2016-04-04,41,41,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-04-07,2016-04-09,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-04-16,2016-04-16,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-04-30,2016-04-30,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-05-03,2016-05-05,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-05-16,2016-05-18,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2015,2016-06-05,2016-06-09,5,5,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2016,2016-07-19,2017-03-03,228,228,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2016,2017-03-07,2017-03-08,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2016,2017-03-17,2017-04-21,36,36,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2016,2017-04-23,2017-05-29,37,37,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2016,2017-06-01,2017-06-04,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2016,2017-06-06,2017-06-14,9,9,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2016,2017-06-27,2017-06-27,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2017-07-28,2017-07-30,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2017-08-06,2017-08-18,13,13,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2017-08-20,2017-08-23,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2017-08-25,2017-08-30,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2017-09-01,2017-09-13,13,13,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2017-09-15,2017-09-17,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2017-09-22,2018-01-24,125,125,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-01-26,2018-02-15,21,21,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-02-18,2018-03-12,23,23,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-03-17,2018-03-18,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-03-21,2018-04-13,24,24,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-04-15,2018-04-26,12,12,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-05-02,2018-06-05,35,35,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-06-21,2018-06-22,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2017,2018-06-24,2018-06-30,7,7,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-07-01,2018-07-01,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-07-08,2018-07-10,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-08-09,2018-08-09,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-08-14,2018-08-16,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-08-29,2018-08-30,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-09-04,2018-09-09,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-09-12,2018-09-13,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-09-20,2018-09-20,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2018-09-23,2018-12-30,99,99,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2019-01-06,2019-06-04,150,150,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2018,2019-06-08,2019-06-26,19,19,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2019,2019-10-10,2019-10-15,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2019,2019-10-18,2019-12-09,53,53,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2019,2019-12-12,2019-12-22,11,11,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_a,2019,2019-12-25,2019-12-26,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2014,2015-01-02,2015-01-05,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2014,2015-01-07,2015-03-10,63,63,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2014,2015-03-16,2015-05-01,47,47,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2015-07-21,2015-07-26,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2015-08-06,2015-11-20,107,107,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2015-11-22,2016-01-13,53,53,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-01-16,2016-02-17,33,33,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-02-24,2016-04-04,41,41,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-04-07,2016-04-09,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-04-16,2016-04-16,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-04-30,2016-04-30,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-05-03,2016-05-05,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-05-16,2016-05-18,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2015,2016-06-05,2016-06-09,5,5,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2016,2016-07-19,2017-03-03,228,228,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2016,2017-03-07,2017-03-08,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2016,2017-03-17,2017-04-21,36,36,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2016,2017-04-23,2017-05-29,37,37,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2016,2017-06-01,2017-06-04,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2016,2017-06-06,2017-06-14,9,9,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2016,2017-06-27,2017-06-27,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2017-07-28,2017-07-30,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2017-08-06,2017-08-18,13,13,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2017-08-20,2017-08-23,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2017-08-25,2017-08-30,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2017-09-01,2017-09-13,13,13,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2017-09-15,2017-09-17,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2017-09-22,2018-01-24,125,125,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-01-26,2018-02-15,21,21,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-02-18,2018-03-12,23,23,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-03-17,2018-03-18,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-03-21,2018-04-13,24,24,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-04-15,2018-04-26,12,12,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-05-02,2018-06-05,35,35,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-06-21,2018-06-22,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2017,2018-06-24,2018-06-30,7,7,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-07-01,2018-07-01,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-07-08,2018-07-10,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-08-09,2018-08-09,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-08-14,2018-08-16,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-08-29,2018-08-30,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-09-04,2018-09-09,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-09-12,2018-09-13,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-09-20,2018-09-20,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2018-09-23,2018-12-30,99,99,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2019-01-06,2019-06-04,150,150,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2018,2019-06-08,2019-06-26,19,19,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2019,2019-10-10,2019-10-15,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2019,2019-10-18,2019-12-09,53,53,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2019,2019-12-12,2019-12-22,11,11,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF1_b,2019,2019-12-25,2019-12-26,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2014,2015-01-02,2015-01-05,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2014,2015-01-07,2015-03-10,63,63,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2014,2015-03-16,2015-03-31,16,16,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2015,2015-09-01,2015-11-20,81,81,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2015,2015-11-22,2016-01-13,53,53,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2015,2016-01-16,2016-02-17,33,33,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2015,2016-02-24,2016-03-31,37,37,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2016,2016-09-01,2017-03-03,184,184,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2016,2017-03-07,2017-03-08,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2016,2017-03-17,2017-03-31,15,15,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2017,2017-09-01,2017-09-13,13,13,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2017,2017-09-15,2017-09-17,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2017,2017-09-22,2018-01-24,125,125,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2017,2018-01-26,2018-02-15,21,21,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2017,2018-02-18,2018-03-12,23,23,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2017,2018-03-17,2018-03-18,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2017,2018-03-21,2018-03-31,11,11,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2018,2018-09-04,2018-09-09,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2018,2018-09-12,2018-09-13,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2018,2018-09-20,2018-09-20,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2018,2018-09-23,2018-12-30,99,99,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2018,2019-01-06,2019-03-31,85,85,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2019,2019-10-10,2019-10-15,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2019,2019-10-18,2019-12-09,53,53,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2019,2019-12-12,2019-12-22,11,11,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_a,2019,2019-12-25,2019-12-26,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2014,2015-01-02,2015-01-05,4,4,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2014,2015-01-07,2015-03-10,63,63,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2014,2015-03-16,2015-03-31,16,16,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2015,2015-09-01,2015-11-20,81,81,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2015,2015-11-22,2016-01-13,53,53,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2015,2016-01-16,2016-02-17,33,33,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2015,2016-02-24,2016-03-31,37,37,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2016,2016-09-01,2017-03-03,184,184,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2016,2017-03-07,2017-03-08,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2016,2017-03-17,2017-03-31,15,15,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2017,2017-09-01,2017-09-13,13,13,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2017,2017-09-15,2017-09-17,3,3,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2017,2017-09-22,2018-01-24,125,125,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2017,2018-01-26,2018-02-15,21,21,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2017,2018-02-18,2018-03-12,23,23,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2017,2018-03-17,2018-03-18,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2017,2018-03-21,2018-03-31,11,11,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2018,2018-09-04,2018-09-09,6,6,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2018,2018-09-12,2018-09-13,2,2,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2018,2018-09-20,2018-09-20,1,1,
hydrographs\base\base,base,412005,Western Lachlan Watercourse (inc. The Great Cumbung Swamp),BF2_b,2018,2018-09-23,2018-12-30,99,99,
