scenarioPath,scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,multigauge
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-11-05,2018-11-09,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-12-13,2018-12-17,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2018-12-21,2019-02-10,52,52,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2019-02-14,2019-02-18,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2019-02-28,2019-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2019-03-04,2019-03-06,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2019-04-19,2019-04-22,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2019-05-28,2019-06-13,17,17,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2019-06-15,2019-06-15,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2018,2019-06-19,2019-06-24,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2019,2019-10-07,2019-10-21,15,15,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF1_b,2019,2019-10-26,2019-10-27,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2014,2015-01-02,2015-02-14,44,44,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2014,2015-02-18,2015-02-19,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2014,2015-03-02,2015-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2014,2015-03-06,2015-03-06,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-09-01,2015-09-04,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-09-06,2015-10-12,37,37,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-10-14,2015-10-19,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-11-11,2015-11-11,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-11-13,2015-11-13,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-11-21,2015-12-18,28,28,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2015-12-20,2016-01-27,39,39,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2016-01-30,2016-01-30,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2016-02-04,2016-02-04,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2016-02-11,2016-02-28,18,18,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2015,2016-03-01,2016-03-06,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2016,2016-09-01,2017-02-26,179,179,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2016,2017-02-28,2017-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2016,2017-03-02,2017-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2016,2017-03-06,2017-03-09,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2016,2017-03-17,2017-03-17,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2017,2017-09-13,2018-02-26,167,167,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2017,2018-03-03,2018-03-08,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2017,2018-03-16,2018-03-16,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2018-09-01,2018-09-01,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2018-09-12,2018-09-23,12,12,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2018-10-20,2018-10-21,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2018-11-05,2018-11-09,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2018-12-13,2018-12-17,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2018-12-21,2019-02-10,52,52,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2019-02-14,2019-02-18,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2019-02-28,2019-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2018,2019-03-04,2019-03-06,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2019,2019-10-07,2019-10-21,15,15,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_a,2019,2019-10-26,2019-10-27,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2014,2015-01-02,2015-02-14,44,44,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2014,2015-02-18,2015-02-19,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2014,2015-03-02,2015-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2014,2015-03-06,2015-03-06,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-09-01,2015-09-04,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-09-06,2015-10-12,37,37,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-10-14,2015-10-19,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-11-11,2015-11-11,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-11-13,2015-11-13,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-11-21,2015-12-18,28,28,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2015-12-20,2016-01-27,39,39,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2016-01-30,2016-01-30,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2016-02-04,2016-02-04,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2016-02-11,2016-02-28,18,18,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2015,2016-03-01,2016-03-06,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2016,2016-09-01,2017-02-26,179,179,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2016,2017-02-28,2017-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2016,2017-03-02,2017-03-02,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2016,2017-03-06,2017-03-09,4,4,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2016,2017-03-17,2017-03-17,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2017,2017-09-13,2018-02-26,167,167,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2017,2018-03-03,2018-03-08,6,6,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2017,2018-03-16,2018-03-16,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2018-09-01,2018-09-01,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2018-09-12,2018-09-23,12,12,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2018-10-20,2018-10-21,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2018-11-05,2018-11-09,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2018-12-13,2018-12-17,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2018-12-21,2019-02-10,52,52,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2019-02-14,2019-02-18,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2019-02-28,2019-02-28,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2018,2019-03-04,2019-03-06,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2019,2019-10-07,2019-10-21,15,15,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BF2_b,2019,2019-10-26,2019-10-27,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2015,2015-09-06,2015-09-24,19,19,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2015,2015-11-26,2015-11-30,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2015,2015-12-03,2015-12-04,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2016,2016-07-13,2017-01-01,173,173,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2017,2017-09-27,2017-09-29,3,3,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2017,2017-11-15,2017-11-15,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2017,2017-12-25,2017-12-25,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2017,2018-01-23,2018-01-24,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_S,2018,2019-06-08,2019-06-09,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_P,2015,2015-11-26,2015-11-30,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_P,2015,2015-12-03,2015-12-04,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_P,2016,2016-10-01,2017-01-01,93,93,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_P,2017,2017-11-15,2017-11-15,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_P,2017,2017-12-25,2017-12-25,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF1_P,2017,2018-01-23,2018-01-24,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF2,2015,2015-11-26,2015-11-30,5,5,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF2,2015,2015-12-03,2015-12-04,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF2,2016,2016-10-01,2017-01-01,93,93,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF2,2017,2017-11-15,2017-11-15,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF2,2017,2017-12-25,2017-12-25,1,1,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,SF2,2017,2018-01-23,2018-01-24,2,2,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,LF1_P,2016,2016-09-20,2016-09-30,11,11,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,LF1_S,2016,2016-09-20,2016-11-29,71,71,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,LF2,2016,2016-10-01,2016-11-29,60,60,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BK1_S,2016,2016-10-09,2016-11-17,40,40,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,BK1_P,2016,2016-10-09,2016-11-17,40,40,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,OB1_S,2016,2016-10-09,2016-11-17,40,40,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,OB1_P,2016,2016-10-09,2016-11-17,40,40,
hydrographs\down4\down4,down4,412038,Lachlan River - Lake Cargelligo to Willandra Weir,OB2,2016,2016-10-26,2016-10-28,3,3,
